name,affiliation,activityType,date,dataName,dataType,price,device
Minnie,한국보건산업진흥원,구매,20161104,data_970,음성데이터,1978313,스마트워치
Eva,국립중앙의료원,구매,20170626,data_205,건강데이터,1913914,AI스피커
Viva,대한법률구조공단,출판,20160322,data_195,건강데이터,1140870,스마트워치
Muriel,한국인터넷진흥원,수정,20170126,data_585,의료데이터,1203176,스마트워치
Carey,한국개발연구원,구매,20161113,data_140,의료데이터,1614913,페이션트모니터
Ella,한국인터넷진흥원,구매,20180922,data_106,건강데이터,1949475,AI스피커
Jane,한국연구재단,수정,20161003,data_960,위치데이터,1846769,T머니
Tilda,과학기술정책연구원,판매,20170501,data_634,건강데이터,1308473,AI스피커
Belle,지하철공사,구매,20160122,data_164,위치데이터,1674356,레일플러스
Mai,한국보건산업진흥원,구매,20161022,data_277,위치데이터,1637686,레일플러스
Laura,정보통신산업진흥원,수정,20180607,data_362,음성데이터,1147749,AI스피커
Jessie,한국연구재단,구매,20170429,data_815,건강데이터,1306513,AI스피커
Martha,과학기술정책연구원,출판,20171109,data_665,의료데이터,1836862,AI스피커
Laura,삼성SDS,수정,20181019,data_295,음성데이터,1138470,스마트워치
Mary,정보통신산업진흥원,출판,20170513,data_853,건강데이터,1440446,AI스피커
Fannie,국립중앙의료원,판매,20160225,data_243,위치데이터,1078139,T머니
Melva,건강보험심사평가원,판매,20170417,data_366,건강데이터,1864049,스마트워치
Daisy,정보통신산업진흥원,판매,20160812,data_711,건강데이터,1874091,스마트워치
Nolla,정보통신산업진흥원,판매,20180304,data_534,의료데이터,1008557,스마트워치
Alice,숙명여자대학교,수정,20170523,data_993,건강데이터,1535972,스마트워치
Joella,한국인터넷진흥원,출판,20170201,data_658,건강데이터,1376336,AI스피커
Lillian,삼성SDS,출판,20170724,data_857,위치데이터,1314524,T머니
Theo,AWS,판매,20170811,data_986,음성데이터,1678981,AI스피커
Alma,상명대학교,수정,20180515,data_294,의료데이터,1715175,페이션트모니터
Effie,숙명여자대학교,출판,20161101,data_656,음성데이터,1181297,AI스피커
Lanie,SK텔레콤,출판,20170421,data_204,건강데이터,1839051,스마트워치
Effie,AWS,수정,20180524,data_844,음성데이터,1683513,AI스피커
Laura,삼성SDS,판매,20180722,data_398,의료데이터,1834386,AI스피커
Addie,국립중앙의료원,출판,20160307,data_564,위치데이터,1774202,레일플러스
Daisy,한국과학기술정보연구원,수정,20171124,data_216,건강데이터,1960255,AI스피커
Alice,한국데이터진흥원,판매,20180814,data_213,음성데이터,1114690,스마트워치
Minnie,상명대학교,구매,20170328,data_183,위치데이터,1294657,레일플러스
Rella,SK텔레콤,구매,20170802,data_509,음성데이터,1022917,스마트워치
Anna,한국과학기술정보연구원,구매,20160808,data_288,위치데이터,1915581,레일플러스
Stella,AWS,판매,20161026,data_744,의료데이터,1174972,스마트워치
Alma,안랩,구매,20180702,data_498,의료데이터,1860480,페이션트모니터
Lena,AWS,수정,20171129,data_704,건강데이터,1170044,스마트워치
Agens,SK텔레콤,판매,20171213,data_536,위치데이터,1355258,T머니
Laura,과학기술정책연구원,출판,20170426,data_109,건강데이터,1225167,AI스피커
Mercedes,한국과학기술정보연구원,수정,20181209,data_537,의료데이터,1243853,페이션트모니터
Lula,CJ올리브네트웍스,판매,20170731,data_222,위치데이터,1344544,레일플러스
Faith,삼성SDS,판매,20170907,data_249,위치데이터,1799107,삼성페이
Nettie,한국개발연구원,판매,20181203,data_993,음성데이터,1234615,스마트워치
Minnie,과학기술정책연구원,구매,20181008,data_265,음성데이터,1260991,AI스피커
Laura,한국보건산업진흥원,수정,20170319,data_947,건강데이터,1933562,AI스피커
Eva,한국인터넷진흥원,출판,20171204,data_345,건강데이터,1784830,스마트워치
Laura,한국연구재단,수정,20170822,data_328,위치데이터,1431627,삼성페이
Joella,한국연구재단,구매,20170819,data_669,음성데이터,1066425,AI스피커
Katherine,한국보건산업진흥원,수정,20180123,data_529,의료데이터,1199817,AI스피커
Katherine,한국과학기술정보연구원,수정,20170712,data_281,위치데이터,1415321,레일플러스
May,NHN,구매,20180210,data_749,음성데이터,1233828,스마트워치
Melva,NHN,수정,20171120,data_388,위치데이터,1826529,삼성페이
Nolla,한국데이터진흥원,출판,20160329,data_439,위치데이터,1381771,레일플러스
Jessie,AWS,판매,20170730,data_239,위치데이터,1313036,레일플러스
Osa,한국데이터진흥원,출판,20160418,data_363,의료데이터,1025170,페이션트모니터
Belle,건강보험심사평가원,판매,20170722,data_724,건강데이터,1652918,AI스피커
Tilda,상명대학교,출판,20171120,data_408,음성데이터,1918892,AI스피커
Flora,한국개발연구원,판매,20160208,data_369,건강데이터,1134681,AI스피커
Jane,과학기술정책연구원,출판,20161014,data_437,건강데이터,1179628,AI스피커
Katherine,정보통신산업진흥원,구매,20160116,data_985,위치데이터,1565723,삼성페이
Rella,삼성SDS,수정,20161013,data_509,음성데이터,1741483,스마트워치
Amanda,한국과학기술정보연구원,출판,20181221,data_918,건강데이터,1130019,스마트워치
Nancy,한국데이터진흥원,구매,20180917,data_908,건강데이터,1597138,AI스피커
Belle,대한법률구조공단,구매,20170125,data_422,음성데이터,1311559,AI스피커
Etta,안랩,수정,20180819,data_655,건강데이터,1084715,스마트워치
Lanie,한국데이터진흥원,구매,20180516,data_169,음성데이터,1124762,AI스피커
Emily,한국과학기술정보연구원,판매,20170122,data_615,건강데이터,1038876,AI스피커
Osa,정보통신산업진흥원,구매,20161114,data_584,위치데이터,1342182,캐시비
Lanie,안랩,구매,20170104,data_837,건강데이터,1172523,AI스피커
Alverta,안랩,판매,20181020,data_724,위치데이터,1355159,삼성페이
Nolla,NHN,수정,20170412,data_133,건강데이터,1625236,AI스피커
Claudine,상명대학교,판매,20181018,data_997,위치데이터,1989088,T머니
Dee,CJ올리브네트웍스,구매,20161227,data_895,건강데이터,1004202,AI스피커
Sarah,상명대학교,출판,20181208,data_307,의료데이터,1104260,AI스피커
Josephine,한국과학기술정보연구원,출판,20170621,data_308,의료데이터,1020832,스마트워치
Nonie,NHN,수정,20180820,data_239,위치데이터,1664919,T머니
Laura,대한법률구조공단,출판,20180109,data_715,건강데이터,1275418,스마트워치
Maud,정보통신산업진흥원,판매,20160430,data_361,위치데이터,1464257,삼성페이
Jane,한국연구재단,판매,20171222,data_342,의료데이터,1570833,페이션트모니터
Etta,안랩,수정,20180126,data_707,의료데이터,1117713,스마트워치
Emma,한국과학기술정보연구원,구매,20160201,data_871,위치데이터,1372622,캐시비
Anna,고려대학교,수정,20160713,data_418,의료데이터,1348523,스마트워치
Susie,정보통신산업진흥원,출판,20180812,data_157,의료데이터,1015335,페이션트모니터
Cora,한국개발연구원,수정,20170227,data_850,의료데이터,1273800,스마트워치
Georgia,상명대학교,출판,20180522,data_985,음성데이터,1433784,AI스피커
Melva,AWS,출판,20180207,data_775,위치데이터,1378455,레일플러스
Stella,국민건강보험공단,수정,20180116,data_354,의료데이터,1738304,AI스피커
Lottie,AWS,수정,20170515,data_201,의료데이터,1320893,스마트워치
Effie,건강보험심사평가원,출판,20180329,data_417,음성데이터,1043550,AI스피커
Lillian,삼성SDS,판매,20170222,data_784,건강데이터,1274566,스마트워치
Nonie,안랩,출판,20160308,data_577,의료데이터,1840765,스마트워치
Melva,상명대학교,출판,20160928,data_679,건강데이터,1474749,스마트워치
Stella,AWS,수정,20160218,data_229,위치데이터,1897900,레일플러스
Erie,과학기술정책연구원,출판,20160218,data_755,건강데이터,1313207,스마트워치
Bama,삼성SDS,출판,20181013,data_178,음성데이터,1671695,스마트워치
Josephine,한국보건산업진흥원,판매,20160422,data_470,의료데이터,1926655,스마트워치
Liller,한국개발연구원,출판,20170524,data_195,음성데이터,1349196,스마트워치
Ella,삼성SDS,출판,20181214,data_997,건강데이터,1093983,AI스피커
Faith,한국보건산업진흥원,출판,20160106,data_424,건강데이터,1284019,AI스피커
Anna,대한법률구조공단,구매,20181113,data_242,건강데이터,1137654,AI스피커
Nannie,대한법률구조공단,구매,20160209,data_754,음성데이터,1525410,스마트워치
Susie,한국인터넷진흥원,출판,20180312,data_814,의료데이터,1062947,페이션트모니터
Nonie,SK텔레콤,수정,20171008,data_210,건강데이터,1195854,스마트워치
Virginia,CJ올리브네트웍스,판매,20170125,data_243,건강데이터,1221703,스마트워치
Bama,삼성SDS,판매,20170313,data_478,위치데이터,1824114,레일플러스
Amanda,안랩,구매,20180523,data_749,음성데이터,1886671,스마트워치
Dinah,상명대학교,판매,20170520,data_471,음성데이터,1134605,AI스피커
Sallie,한국개발연구원,구매,20180903,data_954,위치데이터,1556225,캐시비
May,국민건강보험공단,판매,20170517,data_236,음성데이터,1001884,스마트워치
Mercedes,한국연구재단,수정,20180528,data_611,음성데이터,1049462,AI스피커
Nancy,대한법률구조공단,수정,20160112,data_324,의료데이터,1907086,AI스피커
Martha,삼성SDS,판매,20170920,data_663,의료데이터,1106199,페이션트모니터
Ella,대한법률구조공단,구매,20160809,data_938,의료데이터,1951338,페이션트모니터
Alice,대한법률구조공단,수정,20160503,data_423,위치데이터,1689162,T머니
Tilda,과학기술정책연구원,출판,20180223,data_568,의료데이터,1011297,페이션트모니터
Mai,AWS,출판,20160118,data_541,음성데이터,1935175,스마트워치
Emma,고려대학교,출판,20180306,data_643,건강데이터,1057529,스마트워치
Nannie,NHN,출판,20180418,data_537,음성데이터,1696286,AI스피커
May,국립중앙의료원,구매,20170729,data_250,의료데이터,1124854,스마트워치
Emma,건강보험심사평가원,판매,20160926,data_635,건강데이터,1892512,AI스피커
Daisy,지하철공사,수정,20171108,data_197,건강데이터,1753802,AI스피커
Fannie,NHN,수정,20170706,data_646,위치데이터,1635653,캐시비
May,한국개발연구원,출판,20181130,data_294,음성데이터,1504115,스마트워치
Neppie,국립중앙의료원,수정,20170407,data_577,건강데이터,1014739,AI스피커
Susie,안랩,수정,20170327,data_591,음성데이터,1298555,AI스피커
Caroline,건강보험심사평가원,구매,20170529,data_848,위치데이터,1920553,캐시비
Joella,숙명여자대학교,수정,20171227,data_350,건강데이터,1047116,스마트워치
Agens,고려대학교,수정,20160919,data_393,건강데이터,1031933,스마트워치
Elizabeth,한국보건산업진흥원,수정,20180605,data_648,건강데이터,1848967,AI스피커
Nettie,NHN,수정,20171210,data_151,의료데이터,1174723,AI스피커
Martha,안랩,판매,20180819,data_300,위치데이터,1130856,캐시비
Etta,정보통신산업진흥원,출판,20160122,data_390,음성데이터,1800825,AI스피커
Elizabeth,한국인터넷진흥원,수정,20180909,data_606,건강데이터,1778001,AI스피커
Melva,삼성SDS,구매,20160218,data_781,위치데이터,1605766,삼성페이
Julia,SK텔레콤,구매,20170522,data_633,위치데이터,1822622,T머니
Susie,대한법률구조공단,수정,20180724,data_733,음성데이터,1048093,스마트워치
Faith,국립중앙의료원,출판,20170513,data_497,건강데이터,1580445,스마트워치
Flora,한국과학기술정보연구원,구매,20170628,data_809,의료데이터,1505211,스마트워치
Lula,상명대학교,출판,20180503,data_616,위치데이터,1170400,삼성페이
Eva,지하철공사,구매,20160702,data_935,위치데이터,1826354,레일플러스
Faith,상명대학교,구매,20181017,data_115,음성데이터,1520441,AI스피커
Claudine,NHN,수정,20170227,data_511,의료데이터,1724333,페이션트모니터
Erie,CJ올리브네트웍스,수정,20171028,data_795,음성데이터,1989476,스마트워치
Muriel,과학기술정책연구원,판매,20161008,data_495,건강데이터,1362782,스마트워치
Cora,NHN,출판,20180814,data_358,의료데이터,1703555,페이션트모니터
Nolla,건강보험심사평가원,출판,20161205,data_561,건강데이터,1337227,스마트워치
Faith,한국연구재단,판매,20180423,data_323,건강데이터,1972366,AI스피커
Etta,과학기술정책연구원,판매,20161230,data_376,의료데이터,1743988,AI스피커
May,AWS,구매,20160209,data_745,건강데이터,1504277,스마트워치
Cora,안랩,출판,20181006,data_669,의료데이터,1189648,스마트워치
Ella,한국연구재단,출판,20181004,data_748,음성데이터,1310147,스마트워치
Rosanna,지하철공사,구매,20161013,data_588,위치데이터,1839721,레일플러스
Josephine,지하철공사,판매,20161001,data_186,음성데이터,1158812,AI스피커
Ednah,숙명여자대학교,출판,20170208,data_233,위치데이터,1882294,T머니
Nonie,대한법률구조공단,수정,20180924,data_949,의료데이터,1559032,페이션트모니터
Ella,국민건강보험공단,판매,20161022,data_316,건강데이터,1862950,스마트워치
Laura,과학기술정책연구원,수정,20180402,data_968,건강데이터,1888334,AI스피커
Addie,한국인터넷진흥원,판매,20180220,data_222,건강데이터,1236543,AI스피커
Flora,대한법률구조공단,수정,20170405,data_954,음성데이터,1496584,스마트워치
Erie,건강보험심사평가원,출판,20181005,data_450,음성데이터,1412981,스마트워치
Etta,한국보건산업진흥원,구매,20181226,data_114,음성데이터,1897951,스마트워치
Alma,과학기술정책연구원,수정,20181020,data_819,위치데이터,1303629,T머니
Theo,건강보험심사평가원,수정,20161104,data_955,위치데이터,1540284,레일플러스
Tilda,국민건강보험공단,수정,20160627,data_808,건강데이터,1314380,AI스피커
Daisy,한국연구재단,판매,20181215,data_846,의료데이터,1879166,스마트워치
Lanie,건강보험심사평가원,판매,20160905,data_230,음성데이터,1437797,스마트워치
Clyda,건강보험심사평가원,구매,20181208,data_234,음성데이터,1750228,스마트워치
Muriel,한국보건산업진흥원,구매,20170328,data_772,음성데이터,1063843,스마트워치
Nonie,한국인터넷진흥원,판매,20160701,data_926,위치데이터,1321146,캐시비
Fannie,숙명여자대학교,구매,20160113,data_174,건강데이터,1534638,스마트워치
Lena,삼성SDS,출판,20180219,data_784,건강데이터,1474469,AI스피커
Viva,국민건강보험공단,출판,20171110,data_431,음성데이터,1958467,스마트워치
Nealie,CJ올리브네트웍스,출판,20160830,data_322,건강데이터,1500699,AI스피커
Emily,NHN,구매,20171022,data_916,위치데이터,1937290,캐시비
Sadie,대한법률구조공단,판매,20160228,data_551,의료데이터,1431543,스마트워치
Katherine,삼성SDS,판매,20180307,data_550,의료데이터,1640100,AI스피커
Theo,정보통신산업진흥원,수정,20181128,data_649,의료데이터,1146860,AI스피커
Theo,안랩,구매,20171209,data_707,건강데이터,1500921,스마트워치
Belle,고려대학교,출판,20181024,data_685,음성데이터,1709547,스마트워치
Blanche,대한법률구조공단,수정,20170401,data_773,의료데이터,1965609,스마트워치
Laura,대한법률구조공단,판매,20180116,data_426,건강데이터,1775381,AI스피커
Katherine,정보통신산업진흥원,출판,20170827,data_219,건강데이터,1210864,스마트워치
Ella,안랩,판매,20160129,data_428,의료데이터,1471420,스마트워치
Jessie,SK텔레콤,출판,20160901,data_370,위치데이터,1909789,캐시비
Mamie,한국연구재단,구매,20170712,data_720,건강데이터,1133289,AI스피커
Nettie,과학기술정책연구원,수정,20180716,data_916,건강데이터,1609571,스마트워치
Liller,정보통신산업진흥원,수정,20181128,data_725,의료데이터,1227756,스마트워치
Lucy,안랩,구매,20160810,data_628,음성데이터,1851783,AI스피커
Flora,지하철공사,수정,20180304,data_654,음성데이터,1255411,스마트워치
Hessie,과학기술정책연구원,판매,20160906,data_634,음성데이터,1675342,AI스피커
Tilda,한국연구재단,출판,20180620,data_942,위치데이터,1862252,캐시비
Blanche,삼성SDS,출판,20160917,data_818,위치데이터,1252872,캐시비
May,국민건강보험공단,판매,20181202,data_597,의료데이터,1659881,페이션트모니터
Dinah,AWS,구매,20160324,data_967,건강데이터,1415349,스마트워치
Lottie,SK텔레콤,출판,20170430,data_437,의료데이터,1110195,AI스피커
Eliza,과학기술정책연구원,판매,20161025,data_834,위치데이터,1797260,레일플러스
Lena,한국연구재단,출판,20170511,data_117,위치데이터,1797986,삼성페이
Effie,국민건강보험공단,수정,20170521,data_570,의료데이터,1050633,페이션트모니터
Blanche,한국과학기술정보연구원,수정,20170605,data_347,의료데이터,1326562,페이션트모니터
Rosanna,AWS,판매,20160603,data_134,위치데이터,1369847,레일플러스
Georgia,국립중앙의료원,판매,20181103,data_447,음성데이터,1268040,AI스피커
Ella,CJ올리브네트웍스,수정,20170828,data_778,위치데이터,1910756,레일플러스
Fannie,SK텔레콤,구매,20171104,data_713,건강데이터,1936378,AI스피커
Jane,숙명여자대학교,판매,20161121,data_671,의료데이터,1832607,스마트워치
Nealie,상명대학교,출판,20170628,data_315,음성데이터,1674171,스마트워치
Emma,국민건강보험공단,출판,20160530,data_594,건강데이터,1659729,스마트워치
Flora,한국과학기술정보연구원,수정,20170106,data_304,의료데이터,1902450,AI스피커
Sadie,지하철공사,판매,20170912,data_973,위치데이터,1007337,T머니
Rosanna,한국데이터진흥원,출판,20160515,data_769,위치데이터,1959397,삼성페이
Claudine,한국과학기술정보연구원,판매,20180101,data_690,음성데이터,1129776,AI스피커
Laura,한국데이터진흥원,수정,20160514,data_795,위치데이터,1940575,레일플러스
Caroline,안랩,출판,20170807,data_710,건강데이터,1435737,스마트워치
Eva,CJ올리브네트웍스,구매,20160322,data_881,위치데이터,1048903,캐시비
Lillian,정보통신산업진흥원,구매,20170416,data_412,음성데이터,1779298,스마트워치
Yetta,한국보건산업진흥원,판매,20170812,data_203,위치데이터,1011917,삼성페이
Ella,SK텔레콤,판매,20170406,data_193,음성데이터,1059291,AI스피커
Agens,고려대학교,수정,20170823,data_657,의료데이터,1965183,AI스피커
Mima,한국데이터진흥원,수정,20160612,data_674,건강데이터,1938395,스마트워치
Onie,SK텔레콤,출판,20160304,data_592,위치데이터,1365722,T머니
Olie,NHN,수정,20160319,data_237,의료데이터,1822507,AI스피커
Alma,상명대학교,수정,20180510,data_612,의료데이터,1002380,페이션트모니터
Theo,안랩,출판,20160209,data_721,위치데이터,1433297,삼성페이
Electa,한국데이터진흥원,판매,20160625,data_355,음성데이터,1236550,AI스피커
Jessie,한국개발연구원,출판,20181219,data_787,위치데이터,1604737,T머니
Laura,삼성SDS,출판,20160315,data_213,위치데이터,1632841,캐시비
Etta,삼성SDS,판매,20170824,data_274,건강데이터,1123090,AI스피커
Rella,한국데이터진흥원,수정,20181208,data_822,의료데이터,1552634,AI스피커
Stella,한국개발연구원,판매,20160416,data_917,위치데이터,1261093,레일플러스
Daisy,건강보험심사평가원,구매,20170730,data_729,위치데이터,1916694,T머니
Mai,건강보험심사평가원,수정,20170514,data_895,의료데이터,1248424,스마트워치
Lottie,한국인터넷진흥원,출판,20180416,data_447,음성데이터,1385850,AI스피커
Eliza,한국연구재단,수정,20160428,data_599,음성데이터,1084089,AI스피커
Virginia,상명대학교,출판,20160717,data_863,건강데이터,1299207,AI스피커
Electa,국립중앙의료원,출판,20180510,data_124,음성데이터,1293317,스마트워치
Theo,한국데이터진흥원,판매,20161023,data_800,위치데이터,1760325,레일플러스
Mollie,지하철공사,판매,20160718,data_827,건강데이터,1806620,AI스피커
Cora,정보통신산업진흥원,수정,20160104,data_403,음성데이터,1488408,AI스피커
Theo,과학기술정책연구원,구매,20160227,data_837,의료데이터,1123021,페이션트모니터
Daisy,한국인터넷진흥원,판매,20180914,data_333,위치데이터,1775975,삼성페이
Mercedes,정보통신산업진흥원,수정,20160424,data_822,음성데이터,1308892,AI스피커
Magaret,지하철공사,수정,20170420,data_832,건강데이터,1950230,스마트워치
Muriel,과학기술정책연구원,판매,20181030,data_407,위치데이터,1210740,캐시비
Lula,건강보험심사평가원,구매,20180611,data_778,의료데이터,1414490,페이션트모니터
Jane,한국과학기술정보연구원,판매,20170614,data_445,위치데이터,1648997,T머니
Pearl,SK텔레콤,판매,20161205,data_385,의료데이터,1463621,페이션트모니터
Jessie,고려대학교,출판,20160126,data_684,건강데이터,1389406,AI스피커
Fannie,SK텔레콤,구매,20170118,data_668,건강데이터,1686740,AI스피커
Caroline,고려대학교,출판,20180522,data_381,의료데이터,1973418,페이션트모니터
Anna,숙명여자대학교,수정,20170530,data_104,음성데이터,1653582,스마트워치
Effie,과학기술정책연구원,수정,20160209,data_733,의료데이터,1629887,페이션트모니터
Viva,한국과학기술정보연구원,수정,20170725,data_802,위치데이터,1991805,삼성페이
Georgia,건강보험심사평가원,출판,20180923,data_328,의료데이터,1564946,스마트워치
Alverta,한국연구재단,판매,20171022,data_806,위치데이터,1254341,삼성페이
Leo,과학기술정책연구원,수정,20170410,data_736,건강데이터,1420487,스마트워치
Jenette,건강보험심사평가원,구매,20181225,data_916,의료데이터,1673192,페이션트모니터
Yetta,상명대학교,구매,20160227,data_617,위치데이터,1723818,캐시비
Carey,대한법률구조공단,판매,20180814,data_729,음성데이터,1834477,AI스피커
Yetta,NHN,판매,20161106,data_944,의료데이터,1478580,스마트워치
Cherry,한국연구재단,수정,20170626,data_986,건강데이터,1104463,AI스피커
Rella,국립중앙의료원,출판,20171008,data_827,의료데이터,1426142,AI스피커
Emma,국민건강보험공단,판매,20160502,data_873,음성데이터,1257107,AI스피커
Addie,한국인터넷진흥원,수정,20161005,data_802,음성데이터,1666312,스마트워치
Martha,지하철공사,출판,20160101,data_198,건강데이터,1246971,AI스피커
Elizabeth,숙명여자대학교,판매,20181129,data_481,위치데이터,1459959,캐시비
Rella,국민건강보험공단,판매,20160918,data_442,의료데이터,1337531,스마트워치
Emma,국민건강보험공단,출판,20180928,data_868,의료데이터,1330261,스마트워치
Nannie,한국인터넷진흥원,출판,20180528,data_304,건강데이터,1196759,스마트워치
Katherine,NHN,수정,20171113,data_714,음성데이터,1964533,스마트워치
Lucy,정보통신산업진흥원,구매,20160103,data_299,의료데이터,1053459,페이션트모니터
Theo,과학기술정책연구원,출판,20171016,data_499,음성데이터,1665282,스마트워치
Blanche,국민건강보험공단,수정,20171126,data_850,건강데이터,1631112,스마트워치
Nealie,숙명여자대학교,수정,20170916,data_260,건강데이터,1868009,AI스피커
Lula,SK텔레콤,출판,20161223,data_633,음성데이터,1808267,AI스피커
Anna,한국인터넷진흥원,출판,20160604,data_828,음성데이터,1728769,AI스피커
Magaret,대한법률구조공단,수정,20161106,data_751,위치데이터,1222991,캐시비
Dee,안랩,구매,20160719,data_353,건강데이터,1470739,스마트워치
Theo,한국데이터진흥원,수정,20160215,data_255,건강데이터,1465890,스마트워치
Mamie,건강보험심사평가원,출판,20160221,data_195,위치데이터,1697276,레일플러스
Alverta,CJ올리브네트웍스,수정,20171107,data_308,위치데이터,1804372,T머니
Etta,한국개발연구원,판매,20180424,data_350,위치데이터,1677671,삼성페이
Sarah,CJ올리브네트웍스,구매,20161109,data_426,음성데이터,1220799,스마트워치
Ella,한국인터넷진흥원,수정,20160329,data_515,음성데이터,1710006,스마트워치
Sadie,한국과학기술정보연구원,출판,20160713,data_695,음성데이터,1376140,스마트워치
Ednah,안랩,판매,20180213,data_324,건강데이터,1123262,스마트워치
Susie,한국연구재단,구매,20160619,data_726,건강데이터,1641747,스마트워치
Bama,국민건강보험공단,수정,20170821,data_252,건강데이터,1534041,AI스피커
Blanche,한국연구재단,판매,20160924,data_798,위치데이터,1062936,삼성페이
Clyda,한국연구재단,출판,20180929,data_404,의료데이터,1056103,AI스피커
Josephine,대한법률구조공단,수정,20160425,data_516,의료데이터,1340319,AI스피커
Liller,과학기술정책연구원,출판,20170808,data_634,위치데이터,1677211,레일플러스
Nancy,CJ올리브네트웍스,구매,20170706,data_624,위치데이터,1954137,삼성페이
Lillian,NHN,수정,20160907,data_533,의료데이터,1961067,스마트워치
Pearl,지하철공사,판매,20180505,data_370,위치데이터,1207754,캐시비
Liller,삼성SDS,판매,20161227,data_950,건강데이터,1555920,AI스피커
Jenette,정보통신산업진흥원,수정,20160719,data_324,위치데이터,1048295,삼성페이
Nannie,한국데이터진흥원,수정,20161216,data_115,건강데이터,1462785,스마트워치
Dee,상명대학교,구매,20180610,data_213,의료데이터,1830337,스마트워치
Pearl,국민건강보험공단,판매,20180213,data_271,의료데이터,1052014,스마트워치
Nettie,숙명여자대학교,출판,20171130,data_916,음성데이터,1258594,스마트워치
Osa,정보통신산업진흥원,출판,20161027,data_712,건강데이터,1695614,AI스피커
Julia,한국인터넷진흥원,출판,20181205,data_961,음성데이터,1189314,스마트워치
Georgia,한국연구재단,수정,20170812,data_916,음성데이터,1263779,AI스피커
Blanche,한국연구재단,구매,20160406,data_518,음성데이터,1748973,AI스피커
Bama,CJ올리브네트웍스,수정,20161025,data_730,의료데이터,1000482,스마트워치
Eliza,CJ올리브네트웍스,구매,20171128,data_597,위치데이터,1680695,삼성페이
Nonie,CJ올리브네트웍스,출판,20170405,data_413,음성데이터,1841848,AI스피커
Agens,CJ올리브네트웍스,구매,20160829,data_241,의료데이터,1616670,페이션트모니터
Elizabeth,국민건강보험공단,수정,20181223,data_175,건강데이터,1658384,스마트워치
Georgia,한국과학기술정보연구원,구매,20161124,data_217,의료데이터,1823858,스마트워치
Cora,AWS,수정,20171209,data_775,위치데이터,1683065,삼성페이
Mima,한국개발연구원,구매,20180911,data_375,위치데이터,1266974,캐시비
Daisy,한국개발연구원,출판,20160130,data_299,위치데이터,1004233,캐시비
Evaline,한국과학기술정보연구원,수정,20160914,data_351,의료데이터,1354128,페이션트모니터
Lucy,지하철공사,수정,20160514,data_374,음성데이터,1113866,스마트워치
Georgia,한국연구재단,출판,20160605,data_411,의료데이터,1171691,AI스피커
Elizabeth,한국보건산업진흥원,출판,20170325,data_294,위치데이터,1773281,T머니
Blanche,한국개발연구원,출판,20181202,data_302,의료데이터,1823191,페이션트모니터
Hessie,건강보험심사평가원,수정,20170314,data_968,의료데이터,1155847,AI스피커
Melva,한국데이터진흥원,구매,20171019,data_558,음성데이터,1856462,스마트워치
Lillian,NHN,수정,20180619,data_466,음성데이터,1675639,스마트워치
Bama,NHN,판매,20180528,data_415,의료데이터,1724502,페이션트모니터
Emma,한국데이터진흥원,구매,20160618,data_480,의료데이터,1365587,페이션트모니터
Pearl,SK텔레콤,판매,20161031,data_130,의료데이터,1463829,페이션트모니터
Erie,CJ올리브네트웍스,구매,20160730,data_622,의료데이터,1700461,스마트워치
Stella,지하철공사,출판,20171101,data_353,의료데이터,1192014,스마트워치
Cora,한국개발연구원,출판,20170713,data_642,의료데이터,1693047,스마트워치
Jessie,AWS,판매,20160308,data_803,건강데이터,1653864,스마트워치
Pearl,정보통신산업진흥원,수정,20160730,data_770,음성데이터,1137934,AI스피커
Eliza,지하철공사,구매,20180707,data_560,건강데이터,1354798,AI스피커
Agens,한국과학기술정보연구원,판매,20160227,data_777,의료데이터,1175820,페이션트모니터
Bama,정보통신산업진흥원,판매,20160612,data_282,음성데이터,1732259,AI스피커
Joella,한국연구재단,수정,20160106,data_461,음성데이터,1072713,스마트워치
Nolla,삼성SDS,구매,20160420,data_608,의료데이터,1680792,페이션트모니터
Carey,한국데이터진흥원,수정,20160523,data_322,음성데이터,1136666,AI스피커
Mollie,SK텔레콤,출판,20170403,data_458,위치데이터,1010324,레일플러스
Joella,한국연구재단,판매,20170805,data_417,음성데이터,1344522,스마트워치
Stella,건강보험심사평가원,출판,20171111,data_882,위치데이터,1087745,캐시비
Eva,고려대학교,수정,20160708,data_137,의료데이터,1479957,AI스피커
Laura,상명대학교,출판,20180123,data_865,의료데이터,1182544,스마트워치
Leo,과학기술정책연구원,출판,20180219,data_792,의료데이터,1818771,스마트워치
Blanche,건강보험심사평가원,판매,20180420,data_882,의료데이터,1127563,AI스피커
Tilda,한국연구재단,판매,20180808,data_727,음성데이터,1159043,스마트워치
Mercedes,CJ올리브네트웍스,구매,20160525,data_863,의료데이터,1399248,페이션트모니터
Pearl,숙명여자대학교,출판,20160528,data_173,의료데이터,1026169,스마트워치
Hessie,한국과학기술정보연구원,구매,20161016,data_837,음성데이터,1471647,스마트워치
Alma,지하철공사,출판,20170926,data_341,음성데이터,1586242,AI스피커
Alverta,과학기술정책연구원,출판,20170407,data_859,건강데이터,1147677,AI스피커
Carey,한국인터넷진흥원,수정,20180531,data_537,음성데이터,1035696,스마트워치
Lula,한국인터넷진흥원,출판,20161007,data_499,음성데이터,1098141,스마트워치
Electa,SK텔레콤,출판,20171025,data_998,음성데이터,1590390,AI스피커
