소유자,소유자소속,데이터,가격,데이터종류,수집장치,행동,날짜,행위자,행위자소속,데이터,가격,데이터종류,수집장치
임찬민,한국보건산업진흥원,data_575,1581468,음성데이터,스마트워치,생성,20161202,,,,,,
서주현,상명대학교,data_315,1674171,음성데이터,스마트워치,배포,20170520,이주연,대한법률구조공단,,,,
윤정한,한국개발연구원,data_669,1333126,의료데이터,페이션트모니터,변환,20170520,서주현,한국보건산업진흥원,data_935,1419726,음성데이터,AI스피커
이채연,한국과학기술정보연구원,data_217,1823858,의료데이터,스마트워치,전달,20170520,권보미,CJ올리브네트웍스,,,,
전소연,SK텔레콤,data_553,1730473,의료데이터,스마트워치,전달,20170520,이민형,한국보건산업진흥원,,,,
곽은진,국립중앙의료원,data_581,1265380,음성데이터,AI스피커,전달,20170520,차시루,AWS,,,,
전소연,대한법률구조공단,data_146,1393847,위치데이터,레일플러스,변환,20170520,이지혜,상명대학교,data_407,1071965,음성데이터,AI스피커
윤정한,한국과학기술정보연구원,data_317,1833138,건강데이터,스마트워치,가공,20170106,윤소호,NHN,data_826,1931101,건강데이터,AI스피커
정윤오,과학기술정책연구원,data_822,1645662,위치데이터,레일플러스,전달,20170520,오세훈,한국연구재단,,,,
서지수,AWS,data_372,1696557,음성데이터,AI스피커,전달,20170520,이동혁,한국데이터진흥원,,,,
서민지,한국데이터진흥원,data_213,1114690,음성데이터,스마트워치,생성,20180814,,,,,,
임찬민,대한법률구조공단,data_175,1341084,의료데이터,AI스피커,생성,20170721,,,,,,
하인성,한국과학기술정보연구원,data_905,1901729,음성데이터,스마트워치,생성,20170122,,,,,,
최서연,한국인터넷진흥원,data_353,1436397,건강데이터,AI스피커,배포,20170520,최서연,안랩,,,,
차시루,CJ올리브네트웍스,data_622,1426432,건강데이터,스마트워치,전달,20170520,양유정,과학기술정책연구원,,,,
김성규,한국과학기술정보연구원,data_820,1982278,음성데이터,스마트워치,배포,20170520,권은택,상명대학교,,,,
양유정,국민건강보험공단,data_445,1259368,건강데이터,AI스피커,생성,20180831,,,,,,
안소희,대한법률구조공단,data_559,1675221,위치데이터,삼성페이,가공,20170208,이태민,한국개발연구원,data_710,1744354,건강데이터,AI스피커
도경수,한국연구재단,data_274,1245274,의료데이터,페이션트모니터,변환,20170520,정예인,안랩,data_949,1837829,위치데이터,캐시비
양유정,상명대학교,data_250,1862990,음성데이터,AI스피커,배포,20170520,신유나,대한법률구조공단,,,,
이규형,AWS,data_177,1683671,음성데이터,스마트워치,가공,20161106,이재균,과학기술정책연구원,data_404,1724538,위치데이터,스마트워치
김윤석,NHN,data_365,1959358,위치데이터,T머니,수정,20181002,김이진,과학기술정책연구원,data_252,1192936,건강데이터,스마트워치
배주현,과학기술정책연구원,data_253,1479453,의료데이터,페이션트모니터,수정,20170418,이지효,대한법률구조공단,data_555,1126884,위치데이터,AI스피커
김다현,상명대학교,data_970,1213915,음성데이터,스마트워치,판매,20170520,김소정,국민건강보험공단,,,,
이수현,한국인터넷진흥원,data_432,1540034,의료데이터,스마트워치,변환,20170419,김현민,한국연구재단,data_355,1535050,의료데이터,AI스피커
양유정,SK텔레콤,data_869,1064584,음성데이터,AI스피커,전달,20170520,강한나,CJ올리브네트웍스,,,,
황민현,한국데이터진흥원,data_272,1818391,음성데이터,스마트워치,생성,20160507,,,,,,
김소정,지하철공사,data_353,1192014,의료데이터,스마트워치,배포,20170520,이규형,한국보건산업진흥원,,,,
김다현,국립중앙의료원,data_719,1972390,건강데이터,스마트워치,전달,20170520,정윤오,NHN,,,,
정예인,국립중앙의료원,data_655,1362915,음성데이터,AI스피커,변환,20161113,장보라,국민건강보험공단,data_400,1355939,위치데이터,스마트워치
강미나,국민건강보험공단,data_974,1471520,위치데이터,캐시비,수정,20160514,양유정,대한법률구조공단,data_182,1794977,의료데이터,AI스피커
박은태,한국개발연구원,data_269,1032590,음성데이터,AI스피커,판매,20170520,정은아,한국개발연구원,,,,
안지영,지하철공사,data_646,1621599,의료데이터,AI스피커,배포,20170520,양유정,한국인터넷진흥원,,,,
고은성,대한법률구조공단,data_573,1258841,음성데이터,AI스피커,생성,20161003,,,,,,
이규형,SK텔레콤,data_235,1626864,위치데이터,레일플러스,수정,20170130,민경아,삼성SDS,data_362,1492520,음성데이터,AI스피커
서민지,한국보건산업진흥원,data_543,1719482,건강데이터,AI스피커,판매,20170520,유시아,국민건강보험공단,,,,
곽은진,과학기술정책연구원,data_340,1035703,음성데이터,스마트워치,가공,20170608,김윤석,건강보험심사평가원,data_207,1656737,건강데이터,AI스피커
오세훈,건강보험심사평가원,data_267,1292361,위치데이터,캐시비,전달,20170520,이재인,한국개발연구원,,,,
양유정,국립중앙의료원,data_191,1471511,건강데이터,AI스피커,생성,20160128,,,,,,
권보아,CJ올리브네트웍스,data_905,1588630,의료데이터,페이션트모니터,변환,20170520,이재균,삼성SDS,data_182,1076276,건강데이터,AI스피커
민경아,한국데이터진흥원,data_182,1433546,의료데이터,스마트워치,가공,20160731,김이진,국립중앙의료원,data_654,1253021,위치데이터,AI스피커
양유정,한국인터넷진흥원,data_622,1917339,건강데이터,AI스피커,생성,20170419,,,,,,
권은택,건강보험심사평가원,data_635,1892512,건강데이터,AI스피커,생성,20160926,,,,,,
권보미,한국보건산업진흥원,data_259,1990252,건강데이터,AI스피커,생성,20180119,,,,,,
송가인,한국과학기술정보연구원,data_357,1950122,음성데이터,스마트워치,판매,20170520,김이진,한국연구재단,,,,
이진기,한국과학기술정보연구원,data_613,1784535,위치데이터,T머니,변환,20170520,이민형,NHN,data_209,1232067,음성데이터,삼성페이
안지영,숙명여자대학교,data_575,1317691,의료데이터,AI스피커,가공,20170330,배주현,한국데이터진흥원,data_905,1785094,위치데이터,AI스피커
강한나,안랩,data_691,1423241,음성데이터,스마트워치,수정,20180514,문태일,건강보험심사평가원,data_512,1889040,의료데이터,페이션트모니터
권은택,고려대학교,data_643,1057529,건강데이터,스마트워치,배포,20170520,차시루,SK텔레콤,,,,
곽은진,안랩,data_953,1513641,음성데이터,스마트워치,가공,20161027,서영호,안랩,data_554,1554785,음성데이터,캐시비
유지애,숙명여자대학교,data_234,1318446,건강데이터,스마트워치,배포,20170520,이연희,국민건강보험공단,,,,
이지혜,정보통신산업진흥원,data_380,1015224,위치데이터,삼성페이,변환,20170520,하인성,지하철공사,data_393,1426753,위치데이터,AI스피커
유정연,한국보건산업진흥원,data_624,1303054,음성데이터,AI스피커,가공,20170726,양유정,AWS,data_413,1577242,의료데이터,스마트워치
유정연,국민건강보험공단,data_618,1643961,의료데이터,AI스피커,판매,20170520,김이진,한국인터넷진흥원,,,,
정은비,국립중앙의료원,data_876,1929160,음성데이터,AI스피커,가공,20181121,이민형,국민건강보험공단,data_710,1300994,건강데이터,AI스피커
이주연,한국과학기술정보연구원,data_811,1069719,의료데이터,스마트워치,판매,20170520,양유정,한국인터넷진흥원,,,,
이태민,CJ올리브네트웍스,data_453,1306075,건강데이터,스마트워치,전달,20170520,이치훈,한국보건산업진흥원,,,,
이지호,국민건강보험공단,data_175,1658384,건강데이터,스마트워치,가공,20181223,김윤석,한국연구재단,data_224,1788050,건강데이터,T머니
임찬민,삼성SDS,data_696,1716237,의료데이터,스마트워치,생성,20160829,,,,,,
송가인,과학기술정책연구원,data_529,1421655,의료데이터,AI스피커,생성,20170225,,,,,,
정은비,한국개발연구원,data_818,1965763,건강데이터,AI스피커,생성,20180208,,,,,,
양유정,대한법률구조공단,data_815,1639793,건강데이터,AI스피커,판매,20170520,서가영,한국연구재단,,,,
이지효,한국과학기술정보연구원,data_346,1823273,건강데이터,AI스피커,판매,20170520,이진기,지하철공사,,,,
장보라,한국개발연구원,data_105,1373308,건강데이터,AI스피커,가공,20171026,우진주,한국연구재단,data_301,1124336,의료데이터,캐시비
유지애,한국과학기술정보연구원,data_954,1787540,건강데이터,스마트워치,전달,20170520,차시루,과학기술정책연구원,,,,
송가인,SK텔레콤,data_846,1466876,위치데이터,레일플러스,생성,20170608,,,,,,
양유정,지하철공사,data_217,1710302,건강데이터,AI스피커,생성,20180727,,,,,,
양유정,NHN,data_578,1869659,의료데이터,AI스피커,수정,20170914,양유정,상명대학교,data_388,1709930,음성데이터,스마트워치
이동혁,국립중앙의료원,data_893,1554746,건강데이터,스마트워치,생성,20180411,,,,,,
이채연,한국과학기술정보연구원,data_683,1909775,의료데이터,스마트워치,판매,20170520,민경아,한국데이터진흥원,,,,
이지혜,과학기술정책연구원,data_601,1173277,위치데이터,캐시비,배포,20170520,김영주,SK텔레콤,,,,
김다현,SK텔레콤,data_181,1030512,음성데이터,스마트워치,수정,20160729,김다현,한국인터넷진흥원,data_648,1927781,건강데이터,스마트워치
하인성,고려대학교,data_861,1223580,위치데이터,삼성페이,수정,20160614,강미나,한국연구재단,data_639,1017110,음성데이터,레일플러스
민경아,정보통신산업진흥원,data_429,1543167,음성데이터,스마트워치,수정,20180321,김현민,한국보건산업진흥원,data_167,1276512,위치데이터,캐시비
서주현,상명대학교,data_881,1340323,의료데이터,AI스피커,수정,20170117,김이진,한국과학기술정보연구원,data_189,1588941,위치데이터,AI스피커
백인호,한국과학기술정보연구원,data_816,1002697,음성데이터,스마트워치,가공,20161030,김소정,고려대학교,data_122,1431627,건강데이터,스마트워치
서민지,NHN,data_596,1870342,음성데이터,AI스피커,변환,20170520,박지민,한국데이터진흥원,data_935,1296846,의료데이터,AI스피커
양유정,대한법률구조공단,data_785,1086129,건강데이터,스마트워치,가공,20180706,김태형,한국개발연구원,data_763,1956118,위치데이터,AI스피커
하인성,정보통신산업진흥원,data_763,1528668,위치데이터,캐시비,변환,20161105,양유정,삼성SDS,data_482,1012148,의료데이터,레일플러스
전소연,AWS,data_982,1584362,의료데이터,AI스피커,판매,20170520,이채연,국민건강보험공단,,,,
김소정,과학기술정책연구원,data_805,1592876,건강데이터,스마트워치,변환,20170520,곽은진,과학기술정책연구원,data_879,1371610,음성데이터,스마트워치
전소연,대한법률구조공단,data_608,1426430,의료데이터,AI스피커,배포,20170520,김칫국,지하철공사,,,,
곽은진,한국과학기술정보연구원,data_688,1568182,위치데이터,레일플러스,생성,20170215,,,,,,
이재인,NHN,data_520,1659896,위치데이터,삼성페이,가공,20180530,서주현,상명대학교,data_468,1575037,음성데이터,스마트워치
김민석,삼성SDS,data_536,1490298,의료데이터,AI스피커,가공,20180619,김태형,AWS,data_724,1083981,음성데이터,캐시비
김영주,한국연구재단,data_275,1909398,음성데이터,AI스피커,수정,20160115,김연경,한국개발연구원,data_754,1929236,의료데이터,스마트워치
이진기,삼성SDS,data_162,1004773,의료데이터,AI스피커,가공,20160611,오세훈,삼성SDS,data_296,1891175,건강데이터,캐시비
정예인,국민건강보험공단,data_728,1629957,건강데이터,스마트워치,판매,20170520,민경아,정보통신산업진흥원,,,,
양유정,삼성SDS,data_400,1935489,의료데이터,페이션트모니터,변환,20180117,정윤오,국민건강보험공단,data_278,1490336,위치데이터,스마트워치
문태일,정보통신산업진흥원,data_633,1855983,건강데이터,스마트워치,생성,20170602,,,,,,
임윤아,지하철공사,data_284,1689703,위치데이터,T머니,변환,20170130,고은성,한국데이터진흥원,data_555,1560490,위치데이터,캐시비
김준면,안랩,data_405,1749544,건강데이터,AI스피커,변환,20180424,백인호,한국개발연구원,data_643,1408510,의료데이터,AI스피커
이동혁,건강보험심사평가원,data_547,1507493,의료데이터,페이션트모니터,판매,20170520,서가영,국민건강보험공단,,,,
김칫국,안랩,data_909,1575073,건강데이터,스마트워치,수정,20170430,임나연,상명대학교,data_500,1428577,음성데이터,스마트워치
임소윤,한국개발연구원,data_751,1286366,위치데이터,레일플러스,생성,20180327,,,,,,
김이진,한국데이터진흥원,data_799,1337347,위치데이터,T머니,전달,20170520,차준호,상명대학교,,,,
우진주,한국데이터진흥원,data_110,1896549,건강데이터,스마트워치,전달,20170520,윤소호,한국보건산업진흥원,,,,
민경아,NHN,data_932,1383362,의료데이터,페이션트모니터,판매,20170520,서민지,건강보험심사평가원,,,,
이수현,국민건강보험공단,data_928,1993571,위치데이터,삼성페이,생성,20160918,,,,,,
박은태,SK텔레콤,data_825,1646548,건강데이터,AI스피커,가공,20170304,서민지,국민건강보험공단,data_554,1925208,위치데이터,AI스피커
도경수,한국개발연구원,data_139,1367038,위치데이터,삼성페이,배포,20170520,김칫국,정보통신산업진흥원,,,,
김준면,한국과학기술정보연구원,data_146,1273337,건강데이터,스마트워치,전달,20170520,이지혜,상명대학교,,,,
이주연,NHN,data_584,1755002,위치데이터,캐시비,생성,20161003,,,,,,
차준호,한국개발연구원,data_637,1800329,건강데이터,AI스피커,전달,20170520,임나연,한국연구재단,,,,
윤소호,정보통신산업진흥원,data_156,1332125,건강데이터,스마트워치,생성,20160512,,,,,,
김윤석,지하철공사,data_554,1540170,건강데이터,AI스피커,수정,20170215,박은태,건강보험심사평가원,data_362,1940067,음성데이터,스마트워치
이재균,SK텔레콤,data_515,1221171,건강데이터,AI스피커,생성,20180226,,,,,,
오세훈,국립중앙의료원,data_587,1643395,음성데이터,AI스피커,수정,20181108,백인호,국립중앙의료원,data_271,1059638,건강데이터,캐시비
강민희,한국연구재단,data_318,1406419,위치데이터,레일플러스,가공,20180523,안지영,NHN,data_746,1195854,건강데이터,스마트워치
배주현,지하철공사,data_646,1537163,위치데이터,캐시비,변환,20170308,김준면,한국개발연구원,data_993,1064584,위치데이터,AI스피커
김다현,숙명여자대학교,data_569,1180642,위치데이터,삼성페이,판매,20170520,안지영,안랩,,,,
도경수,NHN,data_483,1891906,의료데이터,스마트워치,판매,20170520,박지민,한국데이터진흥원,,,,
임나연,과학기술정책연구원,data_515,1177379,위치데이터,캐시비,생성,20160524,,,,,,
양유정,상명대학교,data_620,1072699,건강데이터,AI스피커,생성,20181005,,,,,,
우진주,한국개발연구원,data_692,1964274,의료데이터,AI스피커,생성,20170514,,,,,,
도경수,대한법률구조공단,data_546,1613544,위치데이터,삼성페이,수정,20180514,차준호,국민건강보험공단,data_395,1845519,의료데이터,페이션트모니터
서가영,삼성SDS,data_266,1310091,건강데이터,스마트워치,수정,20170516,박수영,상명대학교,data_699,1870081,음성데이터,스마트워치
장보라,건강보험심사평가원,data_724,1652918,건강데이터,AI스피커,생성,20170722,,,,,,
서민지,삼성SDS,data_722,1645377,의료데이터,페이션트모니터,변환,20170413,임나연,삼성SDS,data_310,1836913,음성데이터,AI스피커
임윤아,한국데이터진흥원,data_523,1407817,위치데이터,T머니,생성,20170723,,,,,,
정은비,한국데이터진흥원,data_765,1154135,음성데이터,스마트워치,전달,20170520,임윤아,한국과학기술정보연구원,,,,
최민호,과학기술정책연구원,data_394,1124972,위치데이터,T머니,배포,20170520,이동혁,대한법률구조공단,,,,
박지민,고려대학교,data_904,1367263,건강데이터,스마트워치,판매,20170520,권보미,AWS,,,,
김이진,대한법률구조공단,data_501,1151208,의료데이터,페이션트모니터,전달,20170520,전소연,건강보험심사평가원,,,,
김성규,국민건강보험공단,data_997,1936804,위치데이터,T머니,변환,20170520,김현민,지하철공사,data_279,1189314,음성데이터,AI스피커
권은택,한국과학기술정보연구원,data_862,1214841,의료데이터,페이션트모니터,수정,20170218,서민지,한국연구재단,data_640,1263883,의료데이터,레일플러스
임나연,한국과학기술정보연구원,data_267,1752529,의료데이터,AI스피커,변환,20170520,하인성,한국개발연구원,data_464,1846448,위치데이터,레일플러스
이지효,한국연구재단,data_193,1985988,건강데이터,AI스피커,생성,20171219,,,,,,
차준호,SK텔레콤,data_139,1773973,건강데이터,AI스피커,생성,20160418,,,,,,
이동혁,숙명여자대학교,data_281,1695895,위치데이터,캐시비,배포,20170520,김윤석,안랩,,,,
서민지,AWS,data_607,1340575,위치데이터,캐시비,배포,20170520,정다솔,국민건강보험공단,,,,
김다현,한국데이터진흥원,data_518,1066044,음성데이터,AI스피커,배포,20170520,양유정,SK텔레콤,,,,
정예인,숙명여자대학교,data_900,1572929,건강데이터,스마트워치,생성,20160503,,,,,,
유시아,AWS,data_784,1760198,의료데이터,스마트워치,배포,20170520,정다솔,NHN,,,,
문태일,한국개발연구원,data_147,1425074,건강데이터,스마트워치,가공,20161124,이태민,건강보험심사평가원,data_808,1157094,건강데이터,AI스피커
양유정,국립중앙의료원,data_542,1646355,위치데이터,T머니,가공,20170708,이치훈,한국보건산업진흥원,data_863,1114869,의료데이터,삼성페이
서민지,과학기술정책연구원,data_759,1537829,건강데이터,스마트워치,판매,20170520,김윤석,국민건강보험공단,,,,
이주연,건강보험심사평가원,data_688,1096803,위치데이터,삼성페이,수정,20180106,신유나,CJ올리브네트웍스,data_143,1129541,의료데이터,페이션트모니터
이치훈,한국연구재단,data_528,1816392,음성데이터,AI스피커,판매,20170520,임찬민,정보통신산업진흥원,,,,
김지우,지하철공사,data_687,1123348,의료데이터,스마트워치,변환,20170520,양유정,고려대학교,data_523,1419915,건강데이터,스마트워치
정예인,고려대학교,data_886,1539712,음성데이터,AI스피커,가공,20170508,문태일,상명대학교,data_711,1056150,위치데이터,스마트워치
권보미,CJ올리브네트웍스,data_131,1670241,건강데이터,스마트워치,변환,20170225,하인성,과학기술정책연구원,data_383,1744004,의료데이터,AI스피커
박은태,한국데이터진흥원,data_846,1234489,음성데이터,AI스피커,변환,20170520,이지효,한국데이터진흥원,data_277,1640483,의료데이터,캐시비
김소정,안랩,data_225,1888190,위치데이터,캐시비,생성,20160121,,,,,,
정예인,숙명여자대학교,data_631,1835819,위치데이터,T머니,변환,20170520,오세훈,고려대학교,data_241,1470340,건강데이터,AI스피커
정예인,지하철공사,data_439,1179706,건강데이터,AI스피커,판매,20170520,문태일,숙명여자대학교,,,,
유정연,대한법률구조공단,data_127,1983170,위치데이터,레일플러스,생성,20181102,,,,,,
안소희,국립중앙의료원,data_239,1632518,음성데이터,스마트워치,생성,20170113,,,,,,
문태일,국민건강보험공단,data_269,1352313,의료데이터,스마트워치,전달,20170520,하인성,SK텔레콤,,,,
서민지,한국인터넷진흥원,data_109,1111731,위치데이터,캐시비,판매,20170520,김윤석,한국인터넷진흥원,,,,
김칫국,건강보험심사평가원,data_813,1149850,건강데이터,스마트워치,변환,20170520,김준면,한국과학기술정보연구원,data_649,1112167,의료데이터,AI스피커
정은비,한국연구재단,data_914,1926240,음성데이터,스마트워치,판매,20170520,서가영,NHN,,,,
배유빈,상명대학교,data_349,1854597,건강데이터,AI스피커,수정,20170126,배주현,NHN,data_970,1015265,음성데이터,스마트워치
이진기,대한법률구조공단,data_823,1092068,위치데이터,T머니,생성,20170126,,,,,,
배주현,과학기술정책연구원,data_325,1002506,음성데이터,스마트워치,변환,20160330,강미나,건강보험심사평가원,data_396,1307593,건강데이터,스마트워치
김지우,대한법률구조공단,data_495,1683302,음성데이터,스마트워치,판매,20170520,장보라,과학기술정책연구원,,,,
정윤오,상명대학교,data_840,1536498,음성데이터,AI스피커,생성,20160921,,,,,,
김영주,한국데이터진흥원,data_699,1590394,위치데이터,T머니,변환,20170520,고은성,숙명여자대학교,data_718,1210878,음성데이터,삼성페이
이태민,한국연구재단,data_946,1772943,의료데이터,페이션트모니터,생성,20170312,,,,,,
김영주,국민건강보험공단,data_284,1022768,건강데이터,스마트워치,가공,20180317,정은비,정보통신산업진흥원,data_845,1725382,건강데이터,AI스피커
김연경,CJ올리브네트웍스,data_752,1052818,의료데이터,스마트워치,수정,20161204,송가인,상명대학교,data_406,1590546,의료데이터,AI스피커
장보라,AWS,data_717,1829165,의료데이터,페이션트모니터,변환,20170520,양유정,상명대학교,data_347,1703555,건강데이터,스마트워치
임윤아,SK텔레콤,data_944,1689332,건강데이터,스마트워치,전달,20170520,양유정,NHN,,,,
서가영,숙명여자대학교,data_719,1115355,의료데이터,페이션트모니터,가공,20160331,유시아,지하철공사,data_932,1202300,음성데이터,스마트워치
백인호,숙명여자대학교,data_176,1770767,음성데이터,AI스피커,변환,20170520,차준호,안랩,data_743,1239651,위치데이터,레일플러스
이치훈,국민건강보험공단,data_983,1559320,위치데이터,삼성페이,전달,20170520,이민형,과학기술정책연구원,,,,
하재우,한국과학기술정보연구원,data_142,1917582,음성데이터,AI스피커,전달,20170520,서민지,한국데이터진흥원,,,,
정예인,국민건강보험공단,data_858,1283620,음성데이터,스마트워치,생성,20180330,,,,,,
최민호,NHN,data_475,1455496,음성데이터,AI스피커,생성,20180918,,,,,,
김이진,한국개발연구원,data_629,1531203,건강데이터,AI스피커,생성,20171115,,,,,,
양유정,CJ올리브네트웍스,data_841,1100429,의료데이터,AI스피커,수정,20181215,서가영,SK텔레콤,data_900,1645973,의료데이터,AI스피커
우진주,과학기술정책연구원,data_715,1090915,위치데이터,T머니,생성,20171016,,,,,,
임나연,한국보건산업진흥원,data_101,1654710,음성데이터,스마트워치,생성,20170103,,,,,,
백인호,삼성SDS,data_530,1142915,건강데이터,AI스피커,변환,20180813,문태일,대한법률구조공단,data_304,1826970,음성데이터,캐시비
권보아,상명대학교,data_229,1916928,건강데이터,스마트워치,생성,20180811,,,,,,
이재균,AWS,data_607,1977665,의료데이터,페이션트모니터,변환,20170520,김영주,정보통신산업진흥원,data_938,1253960,음성데이터,페이션트모니터
강민희,한국데이터진흥원,data_961,1165991,의료데이터,페이션트모니터,생성,20160730,,,,,,
차준호,한국과학기술정보연구원,data_200,1006848,건강데이터,스마트워치,생성,20181125,,,,,,
서민지,숙명여자대학교,data_906,1872511,위치데이터,캐시비,생성,20180627,,,,,,
정다솔,한국과학기술정보연구원,data_508,1438432,음성데이터,AI스피커,수정,20180322,윤정한,한국연구재단,data_210,1396473,의료데이터,AI스피커
이재인,삼성SDS,data_982,1920722,음성데이터,AI스피커,배포,20170520,임윤아,NHN,,,,
김다현,SK텔레콤,data_935,1869350,음성데이터,AI스피커,생성,20180520,,,,,,
김이진,한국인터넷진흥원,data_779,1843677,의료데이터,스마트워치,판매,20170520,권보미,CJ올리브네트웍스,,,,
배유빈,국민건강보험공단,data_835,1210113,건강데이터,스마트워치,생성,20160705,,,,,,
박은태,상명대학교,data_976,1170974,의료데이터,AI스피커,생성,20180907,,,,,,
정은비,AWS,data_389,1091978,음성데이터,스마트워치,생성,20170730,,,,,,
정예인,국민건강보험공단,data_396,1916698,의료데이터,페이션트모니터,판매,20170520,권보아,숙명여자대학교,,,,
서지수,지하철공사,data_780,1300967,의료데이터,페이션트모니터,판매,20170520,백인호,NHN,,,,
최서연,한국과학기술정보연구원,data_881,1938229,위치데이터,캐시비,변환,20160513,민경아,국민건강보험공단,data_678,1228932,위치데이터,캐시비
하인성,고려대학교,data_505,1969784,위치데이터,삼성페이,전달,20170520,이규형,상명대학교,,,,
서지수,삼성SDS,data_219,1489748,음성데이터,AI스피커,생성,20180820,,,,,,
김영주,한국과학기술정보연구원,data_741,1527506,위치데이터,T머니,배포,20170520,유정연,안랩,,,,
김현민,한국데이터진흥원,data_969,1912827,음성데이터,AI스피커,전달,20170520,김다현,한국연구재단,,,,
이수현,상명대학교,data_863,1344644,음성데이터,AI스피커,생성,20170726,,,,,,
유시아,NHN,data_264,1690814,음성데이터,스마트워치,수정,20180924,전소연,한국과학기술정보연구원,data_168,1013027,건강데이터,AI스피커
황민현,대한법률구조공단,data_458,1378228,의료데이터,페이션트모니터,배포,20170520,정은비,건강보험심사평가원,,,,
양유정,한국데이터진흥원,data_545,1347707,음성데이터,AI스피커,수정,20170626,양유정,과학기술정책연구원,data_595,1465481,음성데이터,레일플러스
하재우,정보통신산업진흥원,data_822,1308892,음성데이터,AI스피커,가공,20160424,이재균,한국데이터진흥원,data_767,1177020,음성데이터,AI스피커
이재균,정보통신산업진흥원,data_792,1109042,위치데이터,캐시비,배포,20170520,임찬민,정보통신산업진흥원,,,,
임찬민,숙명여자대학교,data_907,1669313,위치데이터,삼성페이,변환,20170520,권은택,한국연구재단,data_252,1834366,위치데이터,스마트워치
임소윤,한국인터넷진흥원,data_390,1030126,건강데이터,스마트워치,판매,20170520,고은성,한국인터넷진흥원,,,,
우진주,한국연구재단,data_426,1790809,음성데이터,스마트워치,판매,20170520,서지수,과학기술정책연구원,,,,
이연희,SK텔레콤,data_759,1221774,건강데이터,AI스피커,생성,20180525,,,,,,
강한나,CJ올리브네트웍스,data_534,1246344,음성데이터,AI스피커,가공,20170303,김칫국,SK텔레콤,data_256,1707245,위치데이터,레일플러스
김영주,국민건강보험공단,data_119,1341218,음성데이터,AI스피커,수정,20180127,임찬민,상명대학교,data_684,1108435,위치데이터,AI스피커
고은성,한국보건산업진흥원,data_715,1112316,위치데이터,캐시비,판매,20170520,차준호,고려대학교,,,,
정은비,고려대학교,data_765,1151818,건강데이터,스마트워치,수정,20171215,김현민,NHN,data_537,1382196,건강데이터,스마트워치
강미나,AWS,data_576,1363901,위치데이터,삼성페이,전달,20170520,강미나,안랩,,,,
이연희,NHN,data_537,1542099,건강데이터,스마트워치,판매,20170520,우진주,과학기술정책연구원,,,,
최서연,CJ올리브네트웍스,data_512,1792572,음성데이터,AI스피커,생성,20161107,,,,,,
정다솔,과학기술정책연구원,data_698,1442316,위치데이터,레일플러스,생성,20160127,,,,,,
임나연,안랩,data_441,1440758,의료데이터,스마트워치,판매,20170520,김준면,한국데이터진흥원,,,,
정예인,NHN,data_337,1272226,건강데이터,AI스피커,생성,20180328,,,,,,
강미나,정보통신산업진흥원,data_108,1937711,건강데이터,AI스피커,수정,20160722,임소윤,NHN,data_988,1884946,음성데이터,스마트워치
이재균,안랩,data_456,1219487,위치데이터,삼성페이,수정,20170530,이주연,한국인터넷진흥원,data_898,1080394,위치데이터,캐시비
박지민,건강보험심사평가원,data_484,1744406,건강데이터,AI스피커,판매,20170520,김준면,건강보험심사평가원,,,,
김성규,대한법률구조공단,data_111,1304879,건강데이터,스마트워치,생성,20160325,,,,,,
권은택,한국연구재단,data_330,1340511,의료데이터,스마트워치,전달,20170520,이지호,지하철공사,,,,
이민형,국민건강보험공단,data_996,1235701,위치데이터,캐시비,수정,20160313,김연경,국립중앙의료원,data_228,1048191,건강데이터,AI스피커
임찬민,한국과학기술정보연구원,data_617,1736601,음성데이터,AI스피커,배포,20170520,이연희,한국인터넷진흥원,,,,
배유빈,한국개발연구원,data_983,1166524,위치데이터,T머니,배포,20170520,김이진,NHN,,,,
박수영,지하철공사,data_616,1065218,의료데이터,AI스피커,생성,20181024,,,,,,
민경아,한국보건산업진흥원,data_721,1093284,의료데이터,스마트워치,생성,20171002,,,,,,
김이진,SK텔레콤,data_742,1536045,위치데이터,삼성페이,생성,20170601,,,,,,
양유정,삼성SDS,data_492,1379694,음성데이터,AI스피커,배포,20170520,이지혜,한국인터넷진흥원,,,,
김이진,한국보건산업진흥원,data_633,1588944,건강데이터,스마트워치,판매,20170520,김이진,한국데이터진흥원,,,,
신유나,안랩,data_470,1570508,의료데이터,페이션트모니터,생성,20161204,,,,,,
곽은진,고려대학교,data_648,1660138,건강데이터,스마트워치,가공,20181209,우진주,CJ올리브네트웍스,data_251,1167840,의료데이터,스마트워치
권보미,과학기술정책연구원,data_764,1443031,위치데이터,T머니,판매,20170520,김성규,고려대학교,,,,
서민지,건강보험심사평가원,data_829,1687803,의료데이터,페이션트모니터,수정,20161123,양유정,한국연구재단,data_111,1854950,건강데이터,T머니
이재균,SK텔레콤,data_813,1436232,위치데이터,레일플러스,판매,20170520,양유정,한국과학기술정보연구원,,,,
김영주,과학기술정책연구원,data_217,1065455,의료데이터,AI스피커,생성,20160605,,,,,,
황민현,삼성SDS,data_784,1274566,건강데이터,스마트워치,생성,20170222,,,,,,
김윤석,한국개발연구원,data_962,1790647,의료데이터,페이션트모니터,생성,20170520,,,,,,
정은아,상명대학교,data_890,1343931,의료데이터,AI스피커,생성,20160827,,,,,,
서가영,고려대학교,data_965,1414395,건강데이터,AI스피커,수정,20170313,차시루,정보통신산업진흥원,data_337,1667718,건강데이터,레일플러스
